"time","candidate","score"
"2022-08-10T16:05:18.292","(d=3, props={send invoice, send reminder}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={4, 5, 6}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.292","(d=3, props={send invoice, cancel order}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={5, 6}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.292","(d=3, props={send invoice, pay}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.293","(d=3, props={send invoice, make delivery}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.293","(d=3, props={send reminder}|{make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.293","(d=3, props={send reminder}|{make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","3.0"
"2022-08-10T16:05:18.293","(d=3, props={send reminder}|{make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.294","(d=3, props={send reminder}|{make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.294","(d=3, props={send reminder}|{make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.294","(d=3, props={send reminder, cancel order}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={5, 6}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.294","(d=3, props={send reminder, pay}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.295","(d=3, props={send reminder, make delivery}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.295","(d=3, props={place order}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.295","(d=3, props={place order, send invoice}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={3, 4, 5, 6}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.310","(d=3, props={place order, send reminder}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={4, 5, 6}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.312","(d=3, props={place order, cancel order}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={5, 6}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.312","(d=3, props={place order, pay}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.313","(d=3, props={place order, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.313","(d=3, props={cancel order}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.313","(d=3, props={cancel order}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order, pay}|{☐}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={1, 2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order, make delivery}|{☐}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={1, 2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order}|{make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order, pay}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.314","(d=3, props={cancel order, make delivery}|{make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.315","(d=3, props={make delivery}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","3.0"
"2022-08-10T16:05:18.316","(d=3, props={make delivery}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.316","(d=3, props={make delivery}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={make delivery}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷}|{send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷}|{send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, place order}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={2, 3, 4, 5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, send invoice}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={3, 4, 5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, send reminder}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={4, 5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, cancel order}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, pay}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, make delivery}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order}|{send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order}|{send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order, send invoice}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={3, 4, 5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order, send reminder}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={4, 5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order, cancel order}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={5, 6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order, pay}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={place order, make delivery}|{send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={pay, make delivery}|{☐}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={1, 2, 3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={send invoice, send reminder}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={4, 5, 6}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={send invoice, cancel order}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={5, 6}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={send invoice, pay}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={6}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={send invoice, make delivery}|{send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷}|{pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷}|{pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷}|{pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷}|{pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","3.0"
"2022-08-10T16:05:18.334","(d=3, props={▷, place order}|{pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={2, 3, 4, 5, 6}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","3.0"
"2022-08-10T16:05:18.338","(d=3, props={▷, send invoice}|{pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={3, 4, 5, 6}, potentialFuturePostsetExpansions={3, 4, 5, 6}})","3.0"
